Time	Mek1-PP	Erk2	Mos	Erk2-P	Erk2-PP	Mos-P	Mek1	Mek1-P
231	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
232	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
233	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
234	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
235	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
236	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
237	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
238	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
239	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
240	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
241	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
242	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
243	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
244	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
245	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
246	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
247	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
248	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
249	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
250	0.00015081	1.00811e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
251	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
252	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
253	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
254	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
255	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
256	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
257	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
258	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
259	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
260	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
261	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
262	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
263	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
264	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
265	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
266	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
267	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
268	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
269	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
270	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
271	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
272	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
273	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
274	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
275	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
276	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
277	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
278	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
279	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
280	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
281	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
282	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
283	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
284	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
285	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
286	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
287	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
288	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
289	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
290	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
291	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
292	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
293	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
294	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
295	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
296	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
297	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
298	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
299	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
300	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
301	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
302	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
303	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
304	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
305	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
306	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
307	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
308	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
309	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
310	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
311	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
312	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
313	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
314	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
315	0.00015081	1.0081e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
316	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
317	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
318	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
319	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
320	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
321	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
322	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
323	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
324	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
325	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
326	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
327	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
328	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
329	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
330	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
331	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
332	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
333	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
334	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
335	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
336	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
337	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
338	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
339	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
340	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
341	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
342	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
343	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
344	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
345	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
346	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
347	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
348	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
349	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
350	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
351	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
352	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
353	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
354	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
355	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
356	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
357	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
358	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
359	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
360	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
361	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
362	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
363	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
364	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
365	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
366	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
367	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
368	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
369	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
370	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
371	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
372	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
373	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
374	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
375	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
376	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
377	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
378	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
379	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
380	0.00015081	1.00809e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
381	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
382	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
383	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
384	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
385	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
386	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
387	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
388	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
389	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
390	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
391	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
392	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
393	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
394	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
395	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
396	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
397	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
398	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
399	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
400	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
401	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
402	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
403	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
404	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
405	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
406	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
407	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
408	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
409	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
410	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
411	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
412	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
413	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
414	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
415	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
416	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
417	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
418	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
419	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
420	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
421	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
422	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
423	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
424	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
425	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
426	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
427	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
428	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
429	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
430	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
431	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
432	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
433	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
434	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
435	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
436	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
437	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
438	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
439	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
440	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
441	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
442	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
443	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
444	0.00015081	1.00808e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
445	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
446	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
447	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
448	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
449	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
450	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
451	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
452	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
453	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
454	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
455	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
456	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
457	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
458	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
459	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
460	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
461	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
462	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
463	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
464	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
465	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
466	0.00015081	1.00807e-05	8.93719e-11	1.91936e-11	11.7007	3.39496e-06	0.00468355	1.38976e-16
