Time	[X]	[Y]	[Z]
8.358	-18.165	-26.0417	47.5333
8.359	-18.2432	-26.0019	47.8164
8.36	-18.3202	-25.9569	48.0995
8.361	-18.3959	-25.9068	48.3826
8.362	-18.4704	-25.8513	48.6655
8.363	-18.5435	-25.7905	48.9482
8.364	-18.6153	-25.7245	49.2304
8.365	-18.6857	-25.6531	49.5121
8.366	-18.7547	-25.5763	49.793
8.367	-18.8221	-25.4941	50.073
8.368	-18.8881	-25.4066	50.3521
8.369	-18.9525	-25.3137	50.6299
8.37	-19.0153	-25.2153	50.9065
8.371	-19.0765	-25.1116	51.1816
8.372	-19.136	-25.0025	51.4551
8.373	-19.1938	-24.8881	51.7268
8.374	-19.2499	-24.7682	51.9966
8.375	-19.3041	-24.6431	52.2643
8.376	-19.3566	-24.5126	52.5298
8.377	-19.4073	-24.3769	52.793
8.378	-19.456	-24.2359	53.0536
8.379	-19.5028	-24.0898	53.3116
8.38	-19.5477	-23.9384	53.5667
8.381	-19.5906	-23.782	53.8189
8.382	-19.6315	-23.6206	54.0679
8.383	-19.6704	-23.4542	54.3137
8.384	-19.7072	-23.2828	54.5561
8.385	-19.7419	-23.1067	54.7949
8.386	-19.7745	-22.9257	55.03
8.387	-19.8049	-22.7401	55.2613
8.388	-19.8332	-22.5499	55.4886
8.389	-19.8593	-22.3551	55.7118
8.39	-19.8831	-22.156	55.9308
8.391	-19.9047	-21.9525	56.1454
8.392	-19.9241	-21.7449	56.3555
8.393	-19.9411	-21.5331	56.561
8.394	-19.9559	-21.3173	56.7618
8.395	-19.9683	-21.0977	56.9577
8.396	-19.9785	-20.8743	57.1486
8.397	-19.9863	-20.6473	57.3345
8.398	-19.9917	-20.4167	57.5152
8.399	-19.9948	-20.1828	57.6907
8.4	-19.9954	-19.9457	57.8608
8.401	-19.9938	-19.7055	58.0254
8.402	-19.9897	-19.4623	58.1845
8.403	-19.9832	-19.2162	58.338
8.404	-19.9743	-18.9676	58.4858
8.405	-19.9631	-18.7163	58.6278
8.406	-19.9494	-18.4627	58.764
8.407	-19.9333	-18.2069	58.8943
8.408	-19.9149	-17.949	59.0187
8.409	-19.894	-17.6892	59.1371
8.41	-19.8708	-17.4276	59.2494
8.411	-19.8452	-17.1644	59.3557
8.412	-19.8172	-16.8997	59.4558
8.413	-19.7868	-16.6338	59.5498
8.414	-19.7541	-16.3667	59.6376
8.415	-19.7191	-16.0986	59.7193
8.416	-19.6817	-15.8298	59.7948
8.417	-19.642	-15.5602	59.8641
8.418	-19.6001	-15.2902	59.9271
8.419	-19.5558	-15.0198	59.984
8.42	-19.5094	-14.7493	60.0347
8.421	-19.4606	-14.4787	60.0793
8.422	-19.4097	-14.2082	60.1176
8.423	-19.3566	-13.938	60.1499
8.424	-19.3014	-13.6682	60.176
8.425	-19.244	-13.399	60.1961
8.426	-19.1845	-13.1305	60.2102
8.427	-19.1229	-12.8628	60.2182
8.428	-19.0593	-12.5962	60.2204
8.429	-18.9936	-12.3307	60.2166
8.43	-18.926	-12.0665	60.2071
8.431	-18.8565	-11.8037	60.1918
8.432	-18.785	-11.5424	60.1707
8.433	-18.7116	-11.2828	60.1441
8.434	-18.6364	-11.025	60.1118
8.435	-18.5594	-10.7691	60.0741
8.436	-18.4806	-10.5152	60.031
8.437	-18.4001	-10.2635	59.9826
8.438	-18.3179	-10.014	59.9289
8.439	-18.2341	-9.76692	59.87
8.44	-18.1486	-9.52227	59.8061
8.441	-18.0615	-9.28018	59.7372
8.442	-17.973	-9.04074	59.6635
8.443	-17.8829	-8.80405	59.5849
8.444	-17.7914	-8.57019	59.5017
8.445	-17.6985	-8.33924	59.4139
8.446	-17.6042	-8.11129	59.3216
8.447	-17.5087	-7.8864	59.225
8.448	-17.4118	-7.66466	59.124
8.449	-17.3137	-7.44611	59.0189
8.45	-17.2145	-7.23083	58.9097
8.451	-17.1141	-7.01887	58.7966
8.452	-17.0126	-6.8103	58.6796
8.453	-16.91	-6.60515	58.5589
8.454	-16.8065	-6.40347	58.4346
8.455	-16.702	-6.20532	58.3067
8.456	-16.5966	-6.01072	58.1755
8.457	-16.4903	-5.81971	58.0409
8.458	-16.3832	-5.63231	57.9031
8.459	-16.2753	-5.44857	57.7623
8.46	-16.1667	-5.2685	57.6184
8.461	-16.0573	-5.09212	57.4717
8.462	-15.9474	-4.91945	57.3222
8.463	-15.8368	-4.75051	57.1701
8.464	-15.7257	-4.58529	57.0153
8.465	-15.614	-4.42382	56.8582
8.466	-15.5019	-4.2661	56.6987
8.467	-15.3893	-4.11212	56.5369
8.468	-15.2763	-3.96188	56.373
8.469	-15.163	-3.81538	56.207
8.47	-15.0494	-3.67261	56.039
8.471	-14.9355	-3.53356	55.8692
8.472	-14.8214	-3.39822	55.6977
8.473	-14.7071	-3.26656	55.5244
8.474	-14.5926	-3.13858	55.3496
8.475	-14.478	-3.01426	55.1733
8.476	-14.3633	-2.89357	54.9955
8.477	-14.2486	-2.77648	54.8164
8.478	-14.1339	-2.66298	54.6361
8.479	-14.0192	-2.55303	54.4547
8.48	-13.9046	-2.4466	54.2721
8.481	-13.79	-2.34367	54.0885
8.482	-13.6757	-2.24419	53.9041
8.483	-13.5614	-2.14814	53.7187
8.484	-13.4474	-2.05548	53.5326
8.485	-13.3336	-1.96618	53.3458
8.486	-13.2201	-1.88018	53.1583
8.487	-13.1068	-1.79746	52.9702
8.488	-12.9939	-1.71798	52.7817
8.489	-12.8813	-1.64168	52.5926
8.49	-12.7691	-1.56854	52.4032
8.491	-12.6573	-1.4985	52.2135
8.492	-12.5459	-1.43152	52.0235
8.493	-12.435	-1.36756	51.8332
8.494	-12.3246	-1.30658	51.6428
8.495	-12.2147	-1.24852	51.4523
8.496	-12.1053	-1.19334	51.2617
8.497	-11.9964	-1.141	51.0711
8.498	-11.8882	-1.09145	50.8806
8.499	-11.7805	-1.04464	50.6901
8.5	-11.6735	-1.00052	50.4997
8.501	-11.5671	-0.959045	50.3094
8.502	-11.4613	-0.920171	50.1194
8.503	-11.3562	-0.88385	49.9296
8.504	-11.2519	-0.850033	49.74
8.505	-11.1482	-0.818673	49.5508
8.506	-11.0453	-0.789722	49.3619
8.507	-10.9431	-0.763135	49.1734
8.508	-10.8417	-0.738863	48.9852
8.509	-10.7411	-0.71686	48.7975
8.51	-10.6412	-0.697081	48.6103
8.511	-10.5422	-0.679478	48.4235
8.512	-10.444	-0.664007	48.2372
8.513	-10.3466	-0.650622	48.0515
8.514	-10.25	-0.639278	47.8663
8.515	-10.1544	-0.62993	47.6816
8.516	-10.0596	-0.622535	47.4976
8.517	-9.96563	-0.61705	47.3142
8.518	-9.87259	-0.613431	47.1314
8.519	-9.78045	-0.611635	46.9493
8.52	-9.68922	-0.611621	46.7678
8.521	-9.5989	-0.613348	46.587
8.522	-9.50951	-0.616775	46.4069
8.523	-9.42105	-0.621861	46.2274
8.524	-9.33353	-0.628567	46.0488
8.525	-9.24695	-0.636854	45.8708
8.526	-9.16133	-0.646685	45.6936
8.527	-9.07666	-0.65802	45.5171
8.528	-8.99296	-0.670824	45.3414
8.529	-8.91022	-0.68506	45.1664
8.53	-8.82846	-0.700691	44.9923
8.531	-8.74767	-0.717685	44.8189
8.532	-8.66786	-0.736005	44.6463
8.533	-8.58903	-0.755618	44.4745
8.534	-8.51119	-0.776492	44.3035
8.535	-8.43434	-0.798595	44.1333
8.536	-8.35848	-0.821894	43.9639
8.537	-8.28361	-0.846358	43.7953
8.538	-8.20973	-0.871959	43.6275
8.539	-8.13685	-0.898666	43.4606
8.54	-8.06497	-0.92645	43.2945
8.541	-7.99408	-0.955283	43.1292
8.542	-7.92419	-0.985139	42.9647
8.543	-7.8553	-1.01599	42.8011
8.544	-7.78741	-1.04781	42.6383
8.545	-7.72051	-1.08057	42.4763
8.546	-7.65461	-1.11426	42.3151
8.547	-7.5897	-1.14883	42.1548
8.548	-7.52579	-1.18428	41.9953
8.549	-7.46287	-1.22058	41.8367
8.55	-7.40094	-1.25771	41.6789
8.551	-7.34001	-1.29564	41.5219
8.552	-7.28006	-1.33435	41.3657
8.553	-7.22109	-1.37383	41.2104
8.554	-7.16311	-1.41406	41.0559
8.555	-7.10611	-1.45501	40.9022
8.556	-7.05009	-1.49667	40.7493
8.557	-6.99504	-1.53902	40.5973
8.558	-6.94097	-1.58204	40.4461
8.559	-6.88786	-1.62572	40.2957
8.56	-6.83572	-1.67004	40.1461
8.561	-6.78455	-1.71498	39.9973
8.562	-6.73433	-1.76054	39.8494
8.563	-6.68507	-1.80669	39.7023
8.564	-6.63676	-1.85342	39.5559
8.565	-6.5894	-1.90073	39.4104
8.566	-6.54299	-1.94859	39.2657
8.567	-6.49751	-1.99699	39.1218
8.568	-6.45297	-2.04593	38.9787
8.569	-6.40937	-2.09538	38.8364
8.57	-6.36669	-2.14535	38.6948
8.571	-6.32494	-2.19582	38.5541
8.572	-6.28411	-2.24679	38.4142
8.573	-6.24419	-2.29823	38.275
8.574	-6.20519	-2.35015	38.1367
8.575	-6.16709	-2.40253	37.9991
8.576	-6.1299	-2.45537	37.8623
8.577	-6.0936	-2.50866	37.7263
8.578	-6.0582	-2.5624	37.5911
8.579	-6.02368	-2.61657	37.4566
8.58	-5.99005	-2.67117	37.323
8.581	-5.9573	-2.7262	37.19
8.582	-5.92543	-2.78165	37.0579
8.583	-5.89443	-2.83751	36.9265
8.584	-5.86429	-2.89378	36.796
8.585	-5.83501	-2.95046	36.6661
8.586	-5.8066	-3.00754	36.5371
8.587	-5.77903	-3.06502	36.4088
8.588	-5.75231	-3.1229	36.2812
8.589	-5.72644	-3.18117	36.1544
8.59	-5.70141	-3.23983	36.0284
8.591	-5.67721	-3.29889	35.9031
8.592	-5.65384	-3.35833	35.7786
8.593	-5.6313	-3.41815	35.6549
8.594	-5.60957	-3.47836	35.5319
8.595	-5.58867	-3.53896	35.4097
8.596	-5.56858	-3.59994	35.2882
8.597	-5.5493	-3.66131	35.1674
8.598	-5.53082	-3.72305	35.0475
8.599	-5.51314	-3.78519	34.9282
8.6	-5.49626	-3.84771	34.8098
8.601	-5.48017	-3.91062	34.6921
8.602	-5.46487	-3.97391	34.5751
8.603	-5.45035	-4.0376	34.4589
8.604	-5.43661	-4.10167	34.3434
8.605	-5.42365	-4.16614	34.2288
8.606	-5.41146	-4.23101	34.1148
8.607	-5.40004	-4.29627	34.0016
8.608	-5.38938	-4.36193	33.8892
8.609	-5.37949	-4.428	33.7775
8.61	-5.37035	-4.49448	33.6666
8.611	-5.36197	-4.56136	33.5565
8.612	-5.35434	-4.62867	33.4471
8.613	-5.34745	-4.69639	33.3385
8.614	-5.34131	-4.76453	33.2306
8.615	-5.33592	-4.8331	33.1235
8.616	-5.33126	-4.9021	33.0172
8.617	-5.32733	-4.97153	32.9116
8.618	-5.32414	-5.04141	32.8069
8.619	-5.32168	-5.11173	32.7029
8.62	-5.31994	-5.18251	32.5997
8.621	-5.31893	-5.25374	32.4972
8.622	-5.31864	-5.32543	32.3956
8.623	-5.31906	-5.39759	32.2947
8.624	-5.32021	-5.47022	32.1946
8.625	-5.32206	-5.54333	32.0954
8.626	-5.32463	-5.61693	31.9969
8.627	-5.32791	-5.69102	31.8992
8.628	-5.33189	-5.76561	31.8023
8.629	-5.33658	-5.8407	31.7063
8.63	-5.34197	-5.91631	31.611
8.631	-5.34807	-5.99243	31.5166
8.632	-5.35486	-6.06908	31.423
8.633	-5.36235	-6.14627	31.3302
8.634	-5.37054	-6.22399	31.2383
8.635	-5.37942	-6.30226	31.1471
8.636	-5.38899	-6.38108	31.0569
8.637	-5.39926	-6.46047	30.9675
8.638	-5.41022	-6.54043	30.8789
8.639	-5.42186	-6.62097	30.7912
8.64	-5.4342	-6.70209	30.7044
8.641	-5.44722	-6.7838	30.6184
8.642	-5.46093	-6.86612	30.5333
8.643	-5.47533	-6.94905	30.4491
8.644	-5.4904	-7.03259	30.3658
8.645	-5.50617	-7.11676	30.2834
8.646	-5.52262	-7.20157	30.202
8.647	-5.53975	-7.28702	30.1214
8.648	-5.55756	-7.37312	30.0417
8.649	-5.57606	-7.45988	29.963
8.65	-5.59524	-7.54731	29.8852
8.651	-5.6151	-7.63541	29.8084
8.652	-5.63564	-7.7242	29.7325
8.653	-5.65687	-7.81369	29.6576
8.654	-5.67878	-7.90388	29.5836
8.655	-5.70137	-7.99479	29.5107
8.656	-5.72465	-8.08641	29.4387
8.657	-5.74861	-8.17876	29.3678
8.658	-5.77325	-8.27186	29.2978
8.659	-5.79858	-8.3657	29.2289
8.66	-5.82459	-8.4603	29.161
8.661	-5.8513	-8.55566	29.0942
8.662	-5.87868	-8.6518	29.0284
8.663	-5.90676	-8.74872	28.9637
8.664	-5.93552	-8.84643	28.9
8.665	-5.96498	-8.94494	28.8375
8.666	-5.99512	-9.04426	28.776
8.667	-6.02596	-9.14441	28.7157
8.668	-6.05749	-9.24538	28.6565
8.669	-6.08972	-9.34718	28.5985
8.67	-6.12264	-9.44983	28.5416
8.671	-6.15626	-9.55333	28.4859
8.672	-6.19058	-9.6577	28.4313
8.673	-6.2256	-9.76293	28.378
8.674	-6.26133	-9.86904	28.3259
8.675	-6.29776	-9.97604	28.275
8.676	-6.3349	-10.0839	28.2253
8.677	-6.37274	-10.1927	28.1769
8.678	-6.4113	-10.3024	28.1298
8.679	-6.45056	-10.4131	28.084
8.68	-6.49055	-10.5246	28.0395
8.681	-6.53125	-10.6371	27.9963
8.682	-6.57267	-10.7505	27.9545
8.683	-6.6148	-10.8649	27.914
8.684	-6.65767	-10.9803	27.8749
8.685	-6.70126	-11.0966	27.8372
8.686	-6.74558	-11.2138	27.801
8.687	-6.79062	-11.3321	27.7661
8.688	-6.8364	-11.4513	27.7327
8.689	-6.88292	-11.5715	27.7008
8.69	-6.93018	-11.6927	27.6704
8.691	-6.97817	-11.8149	27.6415
8.692	-7.02691	-11.9382	27.6142
8.693	-7.0764	-12.0624	27.5884
8.694	-7.12663	-12.1876	27.5642
8.695	-7.17762	-12.3139	27.5416
8.696	-7.22936	-12.4412	27.5207
8.697	-7.28186	-12.5695	27.5013
8.698	-7.33511	-12.6988	27.4837
8.699	-7.38913	-12.8292	27.4678
8.7	-7.44392	-12.9607	27.4536
8.701	-7.49947	-13.0931	27.4411
8.702	-7.55579	-13.2266	27.4304
8.703	-7.61289	-13.3612	27.4216
8.704	-7.67076	-13.4968	27.4145
8.705	-7.72941	-13.6334	27.4093
8.706	-7.78884	-13.7711	27.406
8.707	-7.84905	-13.9099	27.4046
8.708	-7.91006	-14.0497	27.4051
8.709	-7.97185	-14.1905	27.4076
8.71	-8.03443	-14.3324	27.4121
8.711	-8.09781	-14.4753	27.4186
8.712	-8.16198	-14.6193	27.4272
8.713	-8.22695	-14.7643	27.4379
8.714	-8.29273	-14.9103	27.4507
8.715	-8.35931	-15.0574	27.4656
8.716	-8.42669	-15.2054	27.4827
8.717	-8.49488	-15.3545	27.502
8.718	-8.56388	-15.5046	27.5235
8.719	-8.6337	-15.6557	27.5474
8.72	-8.70432	-15.8078	27.5735
8.721	-8.77577	-15.9609	27.602
8.722	-8.84803	-16.115	27.6328
8.723	-8.92111	-16.27	27.6661
8.724	-8.99501	-16.426	27.7018
8.725	-9.06973	-16.5829	27.74
8.726	-9.14527	-16.7407	27.7807
8.727	-9.22164	-16.8995	27.824
8.728	-9.29883	-17.0591	27.8698
8.729	-9.37684	-17.2196	27.9183
8.73	-9.45568	-17.381	27.9694
8.731	-9.53535	-17.5432	28.0232
8.732	-9.61584	-17.7063	28.0798
8.733	-9.69716	-17.8701	28.1391
8.734	-9.7793	-18.0348	28.2013
8.735	-9.86226	-18.2002	28.2662
8.736	-9.94606	-18.3663	28.3341
8.737	-10.0307	-18.5332	28.4049
8.738	-10.1161	-18.7007	28.4787
8.739	-10.2024	-18.8689	28.5555
8.74	-10.2894	-19.0377	28.6353
8.741	-10.3773	-19.207	28.7182
8.742	-10.466	-19.377	28.8042
8.743	-10.5555	-19.5475	28.8933
8.744	-10.6459	-19.7185	28.9857
8.745	-10.737	-19.8899	29.0813
8.746	-10.8289	-20.0617	29.1802
8.747	-10.9216	-20.234	29.2824
8.748	-11.0152	-20.4065	29.3879
8.749	-11.1095	-20.5794	29.4968
8.75	-11.2046	-20.7525	29.6092
8.751	-11.3004	-20.9258	29.725
8.752	-11.3971	-21.0992	29.8443
8.753	-11.4945	-21.2728	29.9672
8.754	-11.5926	-21.4464	30.0937
8.755	-11.6915	-21.62	30.2237
8.756	-11.7912	-21.7936	30.3574
8.757	-11.8916	-21.967	30.4948
8.758	-11.9927	-22.1402	30.6359
8.759	-12.0945	-22.3133	30.7808
8.76	-12.1971	-22.486	30.9294
8.761	-12.3003	-22.6583	31.0819
8.762	-12.4042	-22.8303	31.2382
8.763	-12.5088	-23.0017	31.3984
8.764	-12.6141	-23.1726	31.5625
8.765	-12.72	-23.3428	31.7305
8.766	-12.8265	-23.5123	31.9025
8.767	-12.9337	-23.681	32.0784
8.768	-13.0415	-23.8488	32.2584
8.769	-13.1498	-24.0157	32.4424
8.77	-13.2588	-24.1815	32.6305
8.771	-13.3683	-24.3462	32.8226
8.772	-13.4783	-24.5097	33.0188
8.773	-13.5889	-24.6719	33.2192
8.774	-13.7	-24.8327	33.4236
8.775	-13.8116	-24.992	33.6322
8.776	-13.9236	-25.1497	33.8449
8.777	-14.0361	-25.3058	34.0618
8.778	-14.149	-25.46	34.2828
8.779	-14.2623	-25.6124	34.508
8.78	-14.376	-25.7628	34.7373
8.781	-14.49	-25.9111	34.9708
8.782	-14.6044	-26.0573	35.2085
8.783	-14.7191	-26.2011	35.4503
8.784	-14.834	-26.3425	35.6962
8.785	-14.9492	-26.4813	35.9462
8.786	-15.0647	-26.6176	36.2004
8.787	-15.1803	-26.751	36.4586
8.788	-15.2961	-26.8816	36.7209
8.789	-15.412	-27.0092	36.9872
8.79	-15.528	-27.1337	37.2575
8.791	-15.6441	-27.255	37.5318
8.792	-15.7602	-27.3729	37.81
8.793	-15.8763	-27.4874	38.0921
8.794	-15.9924	-27.5982	38.378
8.795	-16.1084	-27.7054	38.6678
8.796	-16.2243	-27.8086	38.9613
8.797	-16.3401	-27.908	39.2584
8.798	-16.4557	-28.0032	39.5592
8.799	-16.571	-28.0942	39.8636
8.8	-16.6861	-28.1808	40.1714
8.801	-16.8009	-28.263	40.4826
8.802	-16.9154	-28.3405	40.7972
8.803	-17.0294	-28.4134	41.115
8.804	-17.143	-28.4814	41.436
8.805	-17.2562	-28.5444	41.76
8.806	-17.3688	-28.6023	42.087
8.807	-17.4808	-28.655	42.4169
8.808	-17.5923	-28.7024	42.7495
8.809	-17.703	-28.7443	43.0847
8.81	-17.8131	-28.7807	43.4225
8.811	-17.9224	-28.8113	43.7626
8.812	-18.0308	-28.8362	44.1051
8.813	-18.1384	-28.8551	44.4496
8.814	-18.2451	-28.8681	44.7962
8.815	-18.3509	-28.8749	45.1446
8.816	-18.4556	-28.8754	45.4948
8.817	-18.5593	-28.8697	45.8465
8.818	-18.6618	-28.8575	46.1996
8.819	-18.7632	-28.8388	46.5539
8.82	-18.8633	-28.8135	46.9093
8.821	-18.9621	-28.7816	47.2656
8.822	-19.0597	-28.7428	47.6226
8.823	-19.1558	-28.6973	47.9802
8.824	-19.2505	-28.6448	48.3382
8.825	-19.3437	-28.5853	48.6963
8.826	-19.4353	-28.5189	49.0544
8.827	-19.5253	-28.4453	49.4123
8.828	-19.6137	-28.3646	49.7699
8.829	-19.7003	-28.2768	50.1268
8.83	-19.7852	-28.1817	50.4829
8.831	-19.8682	-28.0794	50.838
8.832	-19.9494	-27.9699	51.1919
8.833	-20.0286	-27.853	51.5444
8.834	-20.1059	-27.7289	51.8952
8.835	-20.1811	-27.5975	52.2442
8.836	-20.2542	-27.4588	52.5911
8.837	-20.3251	-27.3129	52.9357
8.838	-20.3939	-27.1597	53.2778
8.839	-20.4604	-26.9992	53.6172
8.84	-20.5247	-26.8316	53.9536
8.841	-20.5866	-26.6568	54.2869
8.842	-20.6461	-26.475	54.6168
8.843	-20.7031	-26.2861	54.9431
8.844	-20.7577	-26.0902	55.2656
8.845	-20.8098	-25.8875	55.584
8.846	-20.8592	-25.6779	55.8982
8.847	-20.9061	-25.4616	56.208
8.848	-20.9503	-25.2386	56.5131
8.849	-20.9919	-25.0092	56.8134
8.85	-21.0307	-24.7733	57.1085
8.851	-21.0667	-24.5311	57.3984
8.852	-21.0999	-24.2828	57.6828
8.853	-21.1304	-24.0284	57.9616
8.854	-21.1579	-23.7681	58.2345
8.855	-21.1825	-23.5021	58.5014
8.856	-21.2043	-23.2305	58.7621
8.857	-21.2231	-22.9535	59.0164
8.858	-21.2389	-22.6712	59.2642
8.859	-21.2517	-22.3839	59.5053
8.86	-21.2615	-22.0916	59.7395
8.861	-21.2683	-21.7946	59.9667
8.862	-21.272	-21.4931	60.1868
8.863	-21.2727	-21.1873	60.3996
8.864	-21.2703	-20.8773	60.605
8.865	-21.2648	-20.5634	60.8028
8.866	-21.2563	-20.2458	60.9931
8.867	-21.2446	-19.9247	61.1755
8.868	-21.2299	-19.6003	61.3502
8.869	-21.212	-19.2729	61.5169
8.87	-21.1911	-18.9426	61.6757
8.871	-21.1671	-18.6097	61.8263
8.872	-21.14	-18.2744	61.9689
8.873	-21.1098	-17.937	62.1032
8.874	-21.0765	-17.5976	62.2293
8.875	-21.0402	-17.2565	62.3471
8.876	-21.0008	-16.914	62.4567
8.877	-20.9585	-16.5702	62.5579
8.878	-20.9131	-16.2254	62.6508
8.879	-20.8647	-15.8799	62.7353
8.88	-20.8134	-15.5338	62.8116
8.881	-20.7591	-15.1874	62.8795
8.882	-20.702	-14.8409	62.9391
8.883	-20.6419	-14.4945	62.9904
8.884	-20.579	-14.1485	63.0336
8.885	-20.5133	-13.8031	63.0685
8.886	-20.4448	-13.4585	63.0953
8.887	-20.3736	-13.1148	63.1141
8.888	-20.2997	-12.7724	63.1248
8.889	-20.2231	-12.4315	63.1277
8.89	-20.1438	-12.0921	63.1226
8.891	-20.062	-11.7546	63.1099
8.892	-19.9777	-11.4191	63.0894
8.893	-19.8909	-11.0858	63.0614
8.894	-19.8016	-10.7548	63.026
8.895	-19.71	-10.4265	62.9832
8.896	-19.616	-10.1008	62.9332
8.897	-19.5197	-9.77808	62.876
8.898	-19.4212	-9.4584	62.8119
8.899	-19.3204	-9.14193	62.741
8.9	-19.2176	-8.82883	62.6633
8.901	-19.1127	-8.51923	62.5791
8.902	-19.0058	-8.21326	62.4884
8.903	-18.8969	-7.91107	62.3914
8.904	-18.7861	-7.61276	62.2883
8.905	-18.6734	-7.31846	62.1792
8.906	-18.559	-7.02828	62.0642
8.907	-18.4428	-6.74232	61.9436
8.908	-18.325	-6.46067	61.8174
8.909	-18.2056	-6.18344	61.6859
8.91	-18.0846	-5.91069	61.5491
8.911	-17.9621	-5.64252	61.4073
8.912	-17.8382	-5.37898	61.2606
8.913	-17.7129	-5.12016	61.1092
8.914	-17.5864	-4.8661	60.9532
8.915	-17.4585	-4.61685	60.7928
8.916	-17.3295	-4.37248	60.6281
8.917	-17.1994	-4.13301	60.4594
8.918	-17.0682	-3.89848	60.2867
8.919	-16.9361	-3.66893	60.1102
8.92	-16.8029	-3.44438	59.9301
8.921	-16.6689	-3.22483	59.7466
8.922	-16.5341	-3.01032	59.5597
8.923	-16.3984	-2.80084	59.3697
8.924	-16.2621	-2.59641	59.1766
8.925	-16.1251	-2.39701	58.9808
8.926	-15.9876	-2.20265	58.7822
8.927	-15.8495	-2.01331	58.581
8.928	-15.7109	-1.82897	58.3774
8.929	-15.5718	-1.64963	58.1715
8.93	-15.4324	-1.47525	57.9634
8.931	-15.2927	-1.30582	57.7533
8.932	-15.1527	-1.14129	57.5414
8.933	-15.0125	-0.981637	57.3276
8.934	-14.8721	-0.826824	57.1123
8.935	-14.7316	-0.676808	56.8954
8.936	-14.591	-0.531548	56.6771
8.937	-14.4504	-0.390997	56.4575
8.938	-14.3099	-0.255107	56.2368
8.939	-14.1694	-0.123826	56.015
8.94	-14.029	0.0028983	55.7922
8.941	-13.8887	0.125122	55.5686
8.942	-13.7487	0.242903	55.3442
8.943	-13.6089	0.3563	55.1192
8.944	-13.4694	0.465375	54.8936
8.945	-13.3302	0.570189	54.6675
8.946	-13.1914	0.670808	54.4411
8.947	-13.053	0.767297	54.2143
8.948	-12.915	0.859721	53.9873
8.949	-12.7775	0.94815	53.7602
8.95	-12.6405	1.03265	53.5331
8.951	-12.5041	1.11329	53.3059
8.952	-12.3682	1.19015	53.0788
8.953	-12.2329	1.26328	52.8518
8.954	-12.0983	1.33277	52.6251
8.955	-11.9643	1.39868	52.3986
8.956	-11.831	1.46109	52.1724
8.957	-11.6985	1.52007	51.9467
8.958	-11.5667	1.57569	51.7213
8.959	-11.4356	1.62801	51.4965
8.96	-11.3054	1.67712	51.2721
8.961	-11.176	1.72309	51.0484
8.962	-11.0474	1.76598	50.8252
8.963	-10.9197	1.80587	50.6028
8.964	-10.7929	1.84282	50.381
8.965	-10.667	1.87691	50.16
8.966	-10.542	1.90821	49.9397
8.967	-10.418	1.93679	49.7202
8.968	-10.295	1.9627	49.5016
8.969	-10.1729	1.98604	49.2838
8.97	-10.0518	2.00685	49.0669
8.971	-9.93171	2.02521	48.8509
8.972	-9.81265	2.04117	48.6359
8.973	-9.69464	2.05482	48.4218
8.974	-9.57767	2.0662	48.2087
8.975	-9.46176	2.07539	47.9966
8.976	-9.34693	2.08245	47.7854
8.977	-9.23318	2.08743	47.5753
8.978	-9.12052	2.09039	47.3663
8.979	-9.00896	2.09141	47.1583
8.98	-8.89851	2.09052	46.9513
8.981	-8.78918	2.0878	46.7455
8.982	-8.68098	2.0833	46.5407
8.983	-8.5739	2.07707	46.337
8.984	-8.46796	2.06916	46.1344
8.985	-8.36316	2.05964	45.9329
8.986	-8.25951	2.04855	45.7325
8.987	-8.157	2.03594	45.5332
8.988	-8.05565	2.02187	45.335
8.989	-7.95545	2.00638	45.1379
8.99	-7.85641	1.98952	44.942
8.991	-7.75853	1.97134	44.7471
8.992	-7.66182	1.95187	44.5534
8.993	-7.56626	1.93118	44.3608
8.994	-7.47187	1.9093	44.1693
8.995	-7.37864	1.88627	43.9789
8.996	-7.28657	1.86214	43.7896
8.997	-7.19566	1.83694	43.6014
8.998	-7.10592	1.81072	43.4144
8.999	-7.01733	1.78351	43.2284
9	-6.9299	1.75535	43.0435
9.001	-6.84363	1.72628	42.8597
9.002	-6.7585	1.69634	42.677
9.003	-6.67453	1.66555	42.4954
9.004	-6.5917	1.63395	42.3148
9.005	-6.51001	1.60158	42.1353
9.006	-6.42947	1.56847	41.9569
9.007	-6.35005	1.53464	41.7795
9.008	-6.27177	1.50012	41.6031
9.009	-6.19462	1.46495	41.4278
9.01	-6.11858	1.42916	41.2536
9.011	-6.04366	1.39276	41.0803
9.012	-5.96985	1.3558	40.9081
9.013	-5.89715	1.31828	40.7369
9.014	-5.82554	1.28024	40.5666
9.015	-5.75503	1.2417	40.3974
9.016	-5.6856	1.20269	40.2292
9.017	-5.61726	1.16322	40.0619
9.018	-5.54999	1.12332	39.8956
9.019	-5.48379	1.08301	39.7303
9.02	-5.41865	1.04231	39.5659
9.021	-5.35457	1.00124	39.4024
9.022	-5.29154	0.959808	39.2399
9.023	-5.22954	0.918044	39.0784
9.024	-5.16858	0.875962	38.9177
9.025	-5.10865	0.833577	38.758
9.026	-5.04973	0.790906	38.5991
9.027	-4.99183	0.747964	38.4412
9.028	-4.93494	0.704765	38.2841
9.029	-4.87904	0.661324	38.1279
9.03	-4.82413	0.617654	37.9726
9.031	-4.7702	0.573767	37.8182
9.032	-4.71724	0.529676	37.6646
9.033	-4.66526	0.485392	37.5119
9.034	-4.61423	0.440926	37.36
